time,rms,region,measure,x,y
49.76,1,Verse,4,0.020892,0.916338
49.78,1,Verse,4,0.020892,0.916338
49.80,1,Verse,4,0.020892,0.916338
49.82,1,Verse,4,0.020892,0.916338
49.84,1,Verse,1,0.020892,0.916338
49.86,1,Verse,1,0.020892,0.916338
49.88,1,Verse,1,0.020892,0.916338
49.90,1,Verse,1,0.020892,0.916338
49.92,1,Verse,1,0.020892,0.916338
49.94,1,Verse,1,0.020892,0.916338
49.96,1,Verse,1,0.020892,0.916338
49.98,1,Verse,1,0.020892,0.916338
50.00,1,Verse,1,0.020892,0.916338
50.02,1,Verse,1,0.020892,0.916338
50.04,1,Verse,1,0.020892,0.916338
50.06,1,Verse,1,0.020892,0.916338
50.08,1,Verse,1,0.020892,0.916338
50.10,1,Verse,1,0.020892,0.916338
50.12,1,Verse,1,0.020892,0.916338
50.14,1,Verse,1,0.020892,0.916338
50.16,1,Verse,1,0.020892,0.916338
50.18,1,Verse,1,0.020892,0.916338
50.20,1,Verse,1,0.020892,0.916338
50.22,1,Verse,1,0.020892,0.916338
50.24,1,Verse,1,0.020892,0.916338
50.26,1,Verse,1,0.020892,0.916338
50.28,1,Verse,1,0.020892,0.916338
50.30,1,Verse,2,0.020892,0.916338
50.32,1,Verse,2,0.020892,0.916338
50.34,1,Verse,2,0.020892,0.916338
50.36,1,Verse,2,0.020892,0.916338
50.38,1,Verse,2,0.020892,0.916338
50.40,1,Verse,2,0.020892,0.916338
50.42,1,Verse,2,0.020892,0.916338
50.44,1,Verse,2,0.020892,0.916338
50.46,1,Verse,2,0.020892,0.916338
50.48,1,Verse,2,0.020892,0.916338
50.50,1,Verse,2,0.020892,0.916338
50.52,1,Verse,2,0.020892,0.916338
50.54,1,Verse,2,0.020892,0.916338
50.56,1,Verse,2,0.020892,0.916338
50.58,1,Verse,2,0.020892,0.916338
50.60,1,Verse,2,0.020892,0.916338
50.62,1,Verse,2,0.020892,0.916338
50.64,1,Verse,2,0.020892,0.916338
50.66,1,Verse,2,0.020892,0.916338
50.68,1,Verse,2,0.020892,0.916338
50.70,1,Verse,2,0.020892,0.916338
50.72,1,Verse,2,0.020892,0.916338
50.74,1,Verse,2,0.020892,0.916338
50.76,1,Verse,3,0.020892,0.916338
50.78,1,Verse,3,0.020892,0.916338
50.80,1,Verse,3,0.020892,0.916338
50.82,1,Verse,3,0.020892,0.916338
50.84,1,Verse,3,0.020892,0.916338
50.86,1,Verse,3,0.020892,0.916338
50.88,1,Verse,3,0.020892,0.916338
50.90,1,Verse,3,0.020892,0.916338
50.92,1,Verse,3,0.020892,0.916338
50.94,1,Verse,3,0.020892,0.916338
50.96,1,Verse,3,0.020892,0.916338
50.98,1,Verse,3,0.020892,0.916338
51.00,1,Verse,3,0.020892,0.916338
51.02,1,Verse,3,0.020892,0.916338
51.04,1,Verse,3,0.020892,0.916338
51.06,1,Verse,3,0.020892,0.916338
51.08,1,Verse,3,0.020892,0.916338
51.10,1,Verse,3,0.020892,0.916338
51.12,1,Verse,3,0.020892,0.916338
51.14,1,Verse,3,0.020892,0.916338
51.16,1,Verse,3,0.020892,0.916338
51.18,1,Verse,3,0.020892,0.916338
51.20,1,Verse,3,0.020892,0.916338
51.22,1,Verse,4,0.020892,0.916338
51.24,1,Verse,4,0.020892,0.916338
51.26,1,Verse,4,0.020892,0.916338
51.28,1,Verse,4,0.020892,0.916338
51.30,1,Verse,4,0.020892,0.916338
51.32,1,Verse,4,0.020892,0.916338
51.34,1,Verse,4,0.020892,0.916338
51.36,1,Verse,4,0.020892,0.916338
51.38,1,Verse,4,0.020892,0.916338
51.40,1,Verse,4,0.020892,0.916338
51.42,1,Verse,4,0.020892,0.916338
51.44,1,Verse,4,0.020892,0.916338
51.46,1,Verse,4,0.020892,0.916338
51.48,1,Verse,4,0.020892,0.916338
51.50,1,Verse,4,0.020892,0.916338
51.52,1,Verse,4,0.020892,0.916338
51.54,1,Verse,4,0.020892,0.916338
51.56,1,Verse,4,0.020892,0.916338
51.58,1,Verse,4,0.020892,0.916338
51.60,1,Verse,4,0.020892,0.916338
51.62,1,Verse,4,0.020892,0.916338
51.64,1,Verse,4,0.020892,0.916338
51.66,1,Verse,4,0.020892,0.916338
51.68,1,Verse,1,0.020892,0.916338
51.70,1,Verse,1,0.020892,0.916338
51.72,1,Verse,1,0.020892,0.916338
51.74,1,Verse,1,0.020892,0.916338
51.76,1,Verse,1,0.020892,0.916338
51.78,1,Verse,1,0.020892,0.916338
51.80,1,Verse,1,0.020892,0.916338
51.82,1,Verse,1,0.020892,0.916338
51.84,1,Verse,1,0.020892,0.916338
51.86,1,Verse,1,0.020892,0.916338
51.88,1,Verse,1,0.020892,0.916338
51.90,1,Verse,1,0.020892,0.916338
51.92,1,Verse,1,0.020892,0.916338
51.94,1,Verse,1,0.020892,0.916338
51.96,1,Verse,1,0.020892,0.916338
51.98,1,Verse,1,0.020892,0.916338
52.00,1,Verse,1,0.020892,0.916338
52.02,1,Verse,1,0.020892,0.916338
52.04,1,Verse,1,0.020892,0.916338
52.06,1,Verse,1,0.020892,0.916338
52.08,1,Verse,1,0.020892,0.916338
52.10,1,Verse,1,0.020892,0.916338
52.12,1,Verse,1,0.020892,0.916338
52.14,1,Verse,2,0.020892,0.916338
52.16,1,Verse,2,0.020892,0.916338
52.18,1,Verse,2,0.020892,0.916338
52.20,1,Verse,2,0.020892,0.916338
52.22,1,Verse,2,0.020892,0.916338
52.24,1,Verse,2,0.020892,0.916338
52.26,1,Verse,2,0.020892,0.916338
52.28,1,Verse,2,0.020892,0.916338
52.30,1,Verse,2,0.020892,0.916338
52.32,1,Verse,2,0.020892,0.916338
52.34,1,Verse,2,0.020892,0.916338
52.36,1,Verse,2,0.020892,0.916338
52.38,1,Verse,2,0.020892,0.916338
52.40,1,Verse,2,0.020892,0.916338
52.42,1,Verse,2,0.020892,0.916338
52.44,1,Verse,2,0.020892,0.916338
52.46,1,Verse,2,0.020892,0.916338
52.48,1,Verse,2,0.020892,0.916338
52.50,1,Verse,2,0.020892,0.916338
52.52,1,Verse,2,0.020892,0.916338
52.54,1,Verse,2,0.020892,0.916338
52.56,1,Verse,2,0.020892,0.916338
52.58,1,Verse,2,0.020892,0.916338
52.60,1,Verse,3,0.020892,0.916338
52.62,1,Verse,3,0.020892,0.916338
52.64,1,Verse,3,0.020892,0.916338
52.66,1,Verse,3,0.020892,0.916338
52.68,1,Verse,3,0.020892,0.916338
52.70,1,Verse,3,0.020892,0.916338
52.72,1,Verse,3,0.020892,0.916338
52.74,1,Verse,3,0.020892,0.916338
52.76,1,Verse,3,0.020892,0.916338
52.78,1,Verse,3,0.020892,0.916338
52.80,1,Verse,3,0.020892,0.916338
52.82,1,Verse,3,0.020892,0.916338
52.84,1,Verse,3,0.020892,0.916338
52.86,1,Verse,3,0.020892,0.916338
52.88,1,Verse,3,0.020892,0.916338
52.90,1,Verse,3,0.020892,0.916338
52.92,1,Verse,3,0.020892,0.916338
52.94,1,Verse,3,0.020892,0.916338
52.96,1,Verse,3,0.020892,0.916338
52.98,1,Verse,3,0.020892,0.916338
53.00,1,Verse,3,0.020892,0.916338
53.02,1,Verse,3,0.020892,0.916338
53.04,1,Verse,3,0.020892,0.916338
53.06,1,Verse,4,0.020892,0.916338
53.08,1,Verse,4,0.020892,0.916338
53.10,1,Verse,4,0.020892,0.916338
53.12,1,Verse,4,0.020892,0.916338
53.14,1,Verse,4,0.020892,0.916338
53.16,1,Verse,4,0.020892,0.916338
53.18,1,Verse,4,0.020892,0.916338
53.20,1,Verse,4,0.020892,0.916338
53.22,1,Verse,4,0.020892,0.916338
53.24,1,Verse,4,0.020892,0.916338
53.26,1,Verse,4,0.020892,0.916338
53.28,1,Verse,4,0.020892,0.916338
53.30,1,Verse,4,0.020892,0.916338
53.32,1,Verse,4,0.020892,0.916338
53.34,1,Verse,4,0.020892,0.916338
53.36,1,Verse,4,0.020892,0.916338
53.38,1,Verse,4,0.020892,0.916338
53.40,1,Verse,4,0.020892,0.916338
53.42,1,Verse,4,0.020892,0.916338
53.44,1,Verse,4,0.020892,0.916338
53.46,1,Verse,4,0.020892,0.916338
53.48,1,Verse,4,0.020892,0.916338
53.50,1,Verse,4,0.020892,0.916338
53.52,1,Verse,1,0.020892,0.916338
53.54,1,Verse,1,0.020892,0.916338
53.56,1,Verse,1,0.020892,0.916338
53.58,1,Verse,1,0.020892,0.916338
53.60,1,Verse,1,0.020892,0.916338
53.62,1,Verse,1,0.020892,0.916338
53.64,1,Verse,1,0.020892,0.916338
53.66,1,Verse,1,0.020892,0.916338
53.68,1,Verse,1,0.020892,0.916338
53.70,1,Verse,1,0.020892,0.916338
53.72,1,Verse,1,0.020892,0.916338
53.74,1,Verse,1,0.020892,0.916338
53.76,1,Verse,1,0.020892,0.916338
53.78,1,Verse,1,0.020892,0.916338
53.80,1,Verse,1,0.020892,0.916338
53.82,1,Verse,1,0.020892,0.916338
53.84,1,Verse,1,0.020892,0.916338
53.86,1,Verse,1,0.020892,0.916338
53.88,1,Verse,1,0.020892,0.916338
53.90,1,Verse,1,0.020892,0.916338
53.92,1,Verse,1,0.020892,0.916338
53.94,1,Verse,1,0.020892,0.916338
53.96,1,Verse,1,0.020892,0.916338
53.98,1,Verse,2,0.020892,0.916338
54.00,1,Verse,2,0.020892,0.916338
54.02,1,Verse,2,0.020892,0.916338
54.04,1,Verse,2,0.020892,0.916338
54.06,1,Verse,2,0.020892,0.916338
54.08,1,Verse,2,0.020892,0.916338
54.10,1,Verse,2,0.020892,0.916338
54.12,1,Verse,2,0.020892,0.916338
54.14,1,Verse,2,0.020892,0.916338
54.16,1,Verse,2,0.020892,0.916338
54.18,1,Verse,2,0.020892,0.916338
54.20,1,Verse,2,0.020892,0.916338
54.22,1,Verse,2,0.020892,0.916338
54.24,1,Verse,2,0.020892,0.916338
54.26,1,Verse,2,0.020892,0.916338
54.28,1,Verse,2,0.020892,0.916338
54.30,1,Verse,2,0.020892,0.916338
54.32,1,Verse,2,0.020892,0.916338
54.34,1,Verse,2,0.020892,0.916338
54.36,1,Verse,2,0.020892,0.916338
54.38,1,Verse,2,0.020892,0.916338
54.40,1,Verse,2,0.020892,0.916338
54.42,1,Verse,2,0.020892,0.916338
54.44,1,Verse,2,0.020892,0.916338
54.46,1,Verse,3,0.020892,0.916338
54.48,1,Verse,3,0.020892,0.916338
54.50,1,Verse,3,0.020892,0.916338
54.52,1,Verse,3,0.020892,0.916338
54.54,1,Verse,3,0.020892,0.916338
54.56,1,Verse,3,0.020892,0.916338
54.58,1,Verse,3,0.020892,0.916338
54.60,1,Verse,3,0.020892,0.916338
54.62,1,Verse,3,0.020892,0.916338
54.64,1,Verse,3,0.020892,0.916338
54.66,1,Verse,3,0.020892,0.916338
54.68,1,Verse,3,0.020892,0.916338
54.70,1,Verse,3,0.020892,0.916338
54.72,1,Verse,3,0.020892,0.916338
54.74,1,Verse,3,0.020892,0.916338
54.76,1,Verse,3,0.020892,0.916338
54.78,1,Verse,3,0.020892,0.916338
54.80,1,Verse,3,0.020892,0.916338
54.82,1,Verse,3,0.020892,0.916338
54.84,1,Verse,3,0.020892,0.916338
54.86,1,Verse,3,0.020892,0.916338
54.88,1,Verse,3,0.020892,0.916338
54.90,1,Verse,3,0.020892,0.916338
54.92,1,Verse,4,0.020892,0.916338
54.94,1,Verse,4,0.020892,0.916338
54.96,1,Verse,4,0.020892,0.916338
54.98,1,Verse,4,0.020892,0.916338
55.00,1,Verse,4,0.020892,0.916338
55.02,1,Verse,4,0.020892,0.916338
55.04,1,Verse,4,0.020892,0.916338
55.06,1,Verse,4,0.020892,0.916338
55.08,1,Verse,4,0.020892,0.916338
55.10,1,Verse,4,0.020892,0.916338
55.12,1,Verse,4,0.020892,0.916338
55.14,1,Verse,4,0.020892,0.916338
55.16,1,Verse,4,0.020892,0.916338
55.18,1,Verse,4,0.020892,0.916338
55.20,1,Verse,4,0.020892,0.916338
55.22,1,Verse,4,0.020892,0.916338
55.24,1,Verse,4,0.020892,0.916338
55.26,1,Verse,4,0.020892,0.916338
55.28,1,Verse,4,0.020892,0.916338
55.30,1,Verse,4,0.020892,0.916338
55.32,1,Verse,4,0.020892,0.916338
55.34,1,Verse,4,0.020892,0.916338
55.36,1,Verse,4,0.020892,0.916338
55.38,1,Verse,1,0.020892,0.916338
55.40,1,Verse,1,0.020892,0.916338
55.42,1,Bridge_/_Pre_Cho,1,0.020892,0.916338
55.44,1,Bridge_/_Pre_Cho,1,0.020892,0.916338
55.46,1,Bridge_/_Pre_Cho,1,0.020892,0.916338
55.48,1,Bridge_/_Pre_Cho,1,0.020892,0.916338
55.50,1,Bridge_/_Pre_Cho,1,0.020892,0.916338
55.52,1,Bridge_/_Pre_Cho,1,0.020892,0.916338
55.54,1,Bridge_/_Pre_Cho,1,0.020892,0.916338
55.56,1,Bridge_/_Pre_Cho,1,0.020892,0.916338
55.58,1,Bridge_/_Pre_Cho,1,0.020892,0.916338
55.60,1,Bridge_/_Pre_Cho,1,0.020892,0.916338
55.62,1,Bridge_/_Pre_Cho,1,0.020892,0.916338
55.64,1,Bridge_/_Pre_Cho,1,0.020892,0.916338
55.66,1,Bridge_/_Pre_Cho,1,0.020892,0.916338
55.68,1,Bridge_/_Pre_Cho,1,0.020892,0.916338
55.70,1,Bridge_/_Pre_Cho,1,0.020892,0.916338
55.72,1,Bridge_/_Pre_Cho,1,0.020892,0.916338
55.74,1,Bridge_/_Pre_Cho,1,0.020892,0.916338
55.76,1,Bridge_/_Pre_Cho,1,0.020892,0.916338
55.78,1,Bridge_/_Pre_Cho,1,0.020892,0.916338
55.80,1,Bridge_/_Pre_Cho,1,0.020892,0.916338
55.82,1,Bridge_/_Pre_Cho,1,0.020892,0.916338
55.84,1,Bridge_/_Pre_Cho,2,0.020892,0.916338
55.86,1,Bridge_/_Pre_Cho,2,0.020892,0.916338
55.88,1,Bridge_/_Pre_Cho,2,0.020892,0.916338
55.90,1,Bridge_/_Pre_Cho,2,0.020892,0.916338
55.92,1,Bridge_/_Pre_Cho,2,0.020892,0.916338
55.94,1,Bridge_/_Pre_Cho,2,0.020892,0.916338
55.96,1,Bridge_/_Pre_Cho,2,0.020892,0.916338
55.98,1,Bridge_/_Pre_Cho,2,0.020892,0.916338
56.00,1,Bridge_/_Pre_Cho,2,0.020892,0.916338
56.02,1,Bridge_/_Pre_Cho,2,0.020892,0.916338
56.04,1,Bridge_/_Pre_Cho,2,0.020892,0.916338
56.06,1,Bridge_/_Pre_Cho,2,0.020892,0.916338
56.08,1,Bridge_/_Pre_Cho,2,0.020892,0.916338
56.10,1,Bridge_/_Pre_Cho,2,0.020892,0.916338
56.12,1,Bridge_/_Pre_Cho,2,0.020892,0.916338
56.14,1,Bridge_/_Pre_Cho,2,0.020892,0.916338
56.16,1,Bridge_/_Pre_Cho,2,0.020892,0.916338
56.18,1,Bridge_/_Pre_Cho,2,0.020892,0.916338
56.20,1,Bridge_/_Pre_Cho,2,0.020892,0.916338
56.22,1,Bridge_/_Pre_Cho,2,0.020892,0.916338
56.24,1,Bridge_/_Pre_Cho,2,0.020892,0.916338
56.26,1,Bridge_/_Pre_Cho,2,0.011755,0.911463
56.28,1,Bridge_/_Pre_Cho,2,0.011753,0.911464
56.30,1,Bridge_/_Pre_Cho,3,0.011753,0.911464
56.32,1,Bridge_/_Pre_Cho,3,0.011753,0.911463
56.34,1,Bridge_/_Pre_Cho,3,0.011755,0.911464
56.36,1,Bridge_/_Pre_Cho,3,0.011755,0.911464
56.38,1,Bridge_/_Pre_Cho,3,0.011753,0.911466
56.40,1,Bridge_/_Pre_Cho,3,0.01175,0.911464
56.42,1,Bridge_/_Pre_Cho,3,0.01175,0.911464
56.44,1,Bridge_/_Pre_Cho,3,0.011743,0.911464
56.46,1,Bridge_/_Pre_Cho,3,0.011753,0.911471
56.48,1,Bridge_/_Pre_Cho,3,0.011753,0.911471
56.50,1,Bridge_/_Pre_Cho,3,0.011755,0.911463
56.52,1,Bridge_/_Pre_Cho,3,0.011756,0.911464
56.54,1,Bridge_/_Pre_Cho,3,0.011756,0.911464
56.56,1,Bridge_/_Pre_Cho,3,0.011753,0.911463
56.58,1,Bridge_/_Pre_Cho,3,0.011753,0.911471
56.60,1,Bridge_/_Pre_Cho,3,0.011753,0.911471
56.62,1,Bridge_/_Pre_Cho,3,0.011766,0.911464
56.64,1,Bridge_/_Pre_Cho,3,0.011753,0.911463
56.66,1,Bridge_/_Pre_Cho,3,0.011753,0.911463
56.68,1,Bridge_/_Pre_Cho,3,0.011755,0.911466
56.70,1,Bridge_/_Pre_Cho,3,0.011753,0.911464
56.72,1,Bridge_/_Pre_Cho,3,0.011753,0.911464
56.74,1,Bridge_/_Pre_Cho,3,0.011755,0.911464
56.76,1,Bridge_/_Pre_Cho,4,0.011751,0.911466
56.78,1,Bridge_/_Pre_Cho,4,0.011751,0.911466
56.80,1,Bridge_/_Pre_Cho,4,0.01175,0.911468
56.82,1,Bridge_/_Pre_Cho,4,0.011746,0.911464
56.84,1,Bridge_/_Pre_Cho,4,0.011746,0.911464
56.86,1,Bridge_/_Pre_Cho,4,0.011745,0.911464
56.88,1,Bridge_/_Pre_Cho,4,0.011751,0.911466
56.90,1,Bridge_/_Pre_Cho,4,0.011751,0.911466
56.92,1,Bridge_/_Pre_Cho,4,0.011751,0.911463
56.94,1,Bridge_/_Pre_Cho,4,0.011755,0.911466
56.96,1,Bridge_/_Pre_Cho,4,0.011755,0.911466
56.98,1,Bridge_/_Pre_Cho,4,0.011753,0.911463
57.00,1,Bridge_/_Pre_Cho,4,0.011753,0.911468
57.02,1,Bridge_/_Pre_Cho,4,0.011753,0.911468
57.04,1,Bridge_/_Pre_Cho,4,0.011746,0.911471
57.06,1,Bridge_/_Pre_Cho,4,0.011753,0.911461
57.08,1,Bridge_/_Pre_Cho,4,0.011753,0.911461
57.10,1,Bridge_/_Pre_Cho,4,0.011755,0.911474
57.12,1,Bridge_/_Pre_Cho,4,0.011753,0.911463
57.14,1,Bridge_/_Pre_Cho,4,0.011753,0.911463
57.16,1,Bridge_/_Pre_Cho,4,0.013439,0.91231
57.18,1,Bridge_/_Pre_Cho,4,0.014207,0.915463
57.20,1,Bridge_/_Pre_Cho,4,0.014207,0.915463
57.22,1,Bridge_/_Pre_Cho,1,0.013281,0.918033
57.24,1,Bridge_/_Pre_Cho,1,0.013132,0.918001
57.26,1,Bridge_/_Pre_Cho,1,0.013132,0.918001
57.28,1,Bridge_/_Pre_Cho,1,0.015151,0.917789
57.30,1,Bridge_/_Pre_Cho,1,0.017737,0.919294
57.32,1,Bridge_/_Pre_Cho,1,0.017737,0.919294
57.34,1,Bridge_/_Pre_Cho,1,0.019204,0.922052
57.36,1,Bridge_/_Pre_Cho,1,0.019273,0.922788
57.38,1,Bridge_/_Pre_Cho,1,0.019273,0.922788
57.40,1,Bridge_/_Pre_Cho,1,0.017898,0.922922
57.42,1,Bridge_/_Pre_Cho,1,0.017084,0.923978
57.44,1,Bridge_/_Pre_Cho,1,0.017084,0.923978
57.46,1,Bridge_/_Pre_Cho,1,0.016475,0.924325
57.48,1,Bridge_/_Pre_Cho,1,0.016011,0.92449
57.50,1,Bridge_/_Pre_Cho,1,0.016011,0.92449
57.52,1,Bridge_/_Pre_Cho,1,0.015608,0.924463
57.54,1,Bridge_/_Pre_Cho,1,0.015368,0.924456
57.56,1,Bridge_/_Pre_Cho,1,0.015368,0.924456
57.58,1,Bridge_/_Pre_Cho,1,0.015126,0.924431
57.60,1,Bridge_/_Pre_Cho,1,0.014863,0.92442
57.62,1,Bridge_/_Pre_Cho,1,0.014863,0.92442
57.64,1,Bridge_/_Pre_Cho,1,0.014716,0.924416
57.66,1,Bridge_/_Pre_Cho,1,0.014364,0.924403
57.68,1,Bridge_/_Pre_Cho,2,0.014364,0.924403
57.70,1,Bridge_/_Pre_Cho,2,0.014099,0.924392
57.72,1,Bridge_/_Pre_Cho,2,0.01401,0.924337
57.74,1,Bridge_/_Pre_Cho,2,0.01401,0.924337
57.76,1,Bridge_/_Pre_Cho,2,0.013846,0.924145
57.78,1,Bridge_/_Pre_Cho,2,0.013791,0.923772
57.80,1,Bridge_/_Pre_Cho,2,0.013791,0.923772
57.82,1,Bridge_/_Pre_Cho,2,0.013845,0.923564
57.84,1,Bridge_/_Pre_Cho,2,0.01384,0.923377
57.86,1,Bridge_/_Pre_Cho,2,0.01384,0.923377
57.88,1,Bridge_/_Pre_Cho,2,0.01382,0.92304
57.90,1,Bridge_/_Pre_Cho,2,0.013844,0.922882
57.92,1,Bridge_/_Pre_Cho,2,0.013844,0.922882
57.94,1,Bridge_/_Pre_Cho,2,0.013848,0.92279
57.96,1,Bridge_/_Pre_Cho,2,0.01386,0.922609
57.98,1,Bridge_/_Pre_Cho,2,0.01386,0.922609
58.00,1,Bridge_/_Pre_Cho,2,0.013872,0.922447
58.02,1,Bridge_/_Pre_Cho,2,0.013884,0.922308
58.04,1,Bridge_/_Pre_Cho,2,0.013884,0.922308
58.06,1,Bridge_/_Pre_Cho,2,0.013891,0.922153
58.08,1,Bridge_/_Pre_Cho,2,0.013905,0.92186
58.10,1,Bridge_/_Pre_Cho,2,0.013905,0.92186
58.12,1,Bridge_/_Pre_Cho,2,0.01391,0.921645
58.14,1,Bridge_/_Pre_Cho,3,0.013913,0.921579
58.16,1,Bridge_/_Pre_Cho,3,0.013913,0.921579
58.18,1,Bridge_/_Pre_Cho,3,0.013908,0.921539
58.20,1,Bridge_/_Pre_Cho,3,0.013914,0.921508
58.22,1,Bridge_/_Pre_Cho,3,0.013914,0.921508
58.24,1,Bridge_/_Pre_Cho,3,0.013906,0.921489
58.26,1,Bridge_/_Pre_Cho,3,0.013917,0.921477
58.28,1,Bridge_/_Pre_Cho,3,0.013917,0.921477
58.30,1,Bridge_/_Pre_Cho,3,0.013914,0.921479
58.32,1,Bridge_/_Pre_Cho,3,0.013914,0.921442
58.34,1,Bridge_/_Pre_Cho,3,0.013914,0.921442
58.36,1,Bridge_/_Pre_Cho,3,0.013914,0.921432
58.38,1,Bridge_/_Pre_Cho,3,0.013916,0.92142
58.40,1,Bridge_/_Pre_Cho,3,0.013916,0.92142
58.42,1,Bridge_/_Pre_Cho,3,0.013914,0.921432
58.44,1,Bridge_/_Pre_Cho,3,0.013907,0.921424
58.46,1,Bridge_/_Pre_Cho,3,0.013907,0.921424
58.48,1,Bridge_/_Pre_Cho,3,0.013932,0.921429
58.50,1,Bridge_/_Pre_Cho,3,0.013927,0.921431
58.52,1,Bridge_/_Pre_Cho,3,0.013927,0.921431
58.54,1,Bridge_/_Pre_Cho,3,0.01394,0.921429
58.56,1,Bridge_/_Pre_Cho,3,0.013948,0.921428
58.58,1,Bridge_/_Pre_Cho,3,0.013948,0.921428
58.60,1,Bridge_/_Pre_Cho,4,0.013954,0.921441
58.62,1,Bridge_/_Pre_Cho,4,0.013957,0.921443
58.64,1,Bridge_/_Pre_Cho,4,0.013957,0.921443
58.66,1,Bridge_/_Pre_Cho,4,0.013959,0.92144
58.68,1,Bridge_/_Pre_Cho,4,0.013959,0.921441
58.70,1,Bridge_/_Pre_Cho,4,0.013959,0.921441
58.72,1,Bridge_/_Pre_Cho,4,0.013962,0.921441
58.74,1,Bridge_/_Pre_Cho,4,0.013959,0.921445
58.76,1,Bridge_/_Pre_Cho,4,0.013959,0.921445
58.78,1,Bridge_/_Pre_Cho,4,0.013961,0.921441
58.80,1,Bridge_/_Pre_Cho,4,0.013965,0.921445
58.82,1,Bridge_/_Pre_Cho,4,0.013965,0.921445
58.84,1,Bridge_/_Pre_Cho,4,0.013999,0.921454
58.86,1,Bridge_/_Pre_Cho,4,0.01401,0.921468
58.88,1,Bridge_/_Pre_Cho,4,0.01401,0.921468
58.90,1,Bridge_/_Pre_Cho,4,0.014014,0.921463
58.92,1,Bridge_/_Pre_Cho,4,0.014017,0.921466
58.94,1,Bridge_/_Pre_Cho,4,0.014017,0.921466
58.96,1,Bridge_/_Pre_Cho,4,0.013993,0.921455
58.98,1,Bridge_/_Pre_Cho,4,0.014033,0.921469
59.00,1,Bridge_/_Pre_Cho,4,0.014033,0.921469
59.02,1,Bridge_/_Pre_Cho,4,0.014034,0.921463
59.04,1,Bridge_/_Pre_Cho,4,0.014174,0.921465
59.06,1,Chorus,1,0.014174,0.921465
59.08,1,Chorus,1,0.014163,0.921452
59.10,1,Chorus,1,0.014168,0.921449
59.12,1,Chorus,1,0.014168,0.921449
59.14,1,Chorus,1,0.014161,0.921451
59.16,1,Chorus,1,0.014166,0.921451
59.18,1,Chorus,1,0.014166,0.921451
59.20,1,Chorus,1,0.014171,0.921451
59.22,1,Chorus,1,0.014164,0.921447
59.24,1,Chorus,1,0.014164,0.921447
59.26,1,Chorus,1,0.014168,0.921446
59.28,1,Chorus,1,0.014172,0.92147
59.30,1,Chorus,1,0.014172,0.92147
59.32,1,Chorus,1,0.014217,0.921461
59.34,1,Chorus,1,0.014337,0.921489
59.36,1,Chorus,1,0.014337,0.921489
59.38,1,Chorus,1,0.014417,0.921541
59.40,1,Chorus,1,0.014334,0.922382
59.42,1,Chorus,1,0.014334,0.922382
59.44,1,Chorus,1,0.013569,0.923092
59.46,1,Chorus,1,0.01214,0.923619
59.48,1,Chorus,1,0.01214,0.923619
59.50,1,Chorus,1,0.009992,0.924563
59.52,1,Chorus,2,-0.39676,0.86841
59.54,1,Chorus,2,-0.39676,0.86841
59.56,1,Chorus,2,-0.7307,0.831409
59.58,1,Chorus,2,-1.086839,0.798658
59.60,1,Chorus,2,-1.086839,0.798658
59.62,1,Chorus,2,-1.180414,0.791745
59.64,1,Chorus,2,-1.163428,0.790496
59.66,1,Chorus,2,-1.163428,0.790496
59.68,1,Chorus,2,-1.108993,0.795449
59.70,1,Chorus,2,-1.083669,0.797631
59.72,1,Chorus,2,-1.083669,0.797631
59.74,1,Chorus,2,-1.051082,0.801779
59.76,1,Chorus,2,-1.043955,0.790145
59.78,1,Chorus,2,-1.043955,0.790145
59.80,1,Chorus,2,-1.055531,0.752551
59.82,1,Chorus,2,-1.057685,0.744886
59.84,1,Chorus,2,-1.057685,0.744886
59.86,1,Chorus,2,-1.056121,0.739708
59.88,1,Chorus,2,-1.064035,0.73265
59.90,1,Chorus,2,-1.064035,0.73265
59.92,1,Chorus,2,-1.05478,0.718102
59.94,1,Chorus,2,-0.909334,0.725315
59.96,1,Chorus,2,-0.909334,0.725315
59.98,1,Chorus,3,-0.680932,0.739789
60.00,1,Chorus,3,-0.294335,0.831775
60.02,1,Chorus,3,-0.294335,0.831775
60.04,1,Chorus,3,0.091251,0.879765
60.06,1,Chorus,3,0.261264,0.888819
60.08,1,Chorus,3,0.261264,0.888819
60.10,1,Chorus,3,0.317801,0.890377
60.12,1,Chorus,3,0.330509,0.890123
60.14,1,Chorus,3,0.330509,0.890123
60.16,1,Chorus,3,0.343178,0.88936
60.18,1,Chorus,3,0.344358,0.888571
60.20,1,Chorus,3,0.344358,0.888571
60.22,1,Chorus,3,0.343002,0.889927
60.24,1,Chorus,3,0.344348,0.888628
60.26,1,Chorus,3,0.344348,0.888628
60.28,1,Chorus,3,0.343511,0.889249
60.30,1,Chorus,3,0.34199,0.889474
60.32,1,Chorus,3,0.34199,0.889474
60.34,1,Chorus,3,0.344007,0.888628
60.36,1,Chorus,3,0.341637,0.888684
60.38,1,Chorus,3,0.341637,0.888684
60.40,1,Chorus,3,0.246135,0.882065
60.42,1,Chorus,3,0.116722,0.85033
60.44,1,Chorus,3,0.116722,0.85033
60.46,1,Chorus,4,-0.183057,0.568209
60.48,1,Chorus,4,-0.510263,0.189137
60.50,1,Chorus,4,-0.510263,0.189137
60.52,1,Chorus,4,-0.619453,-0.079584
